144,EXP007,2016/07/29T23:04:08,Purchase
3460,EXP010,2016/07/28T07:30:02,Purchase
3983,EXP041,2016/07/24T07:41:06,Purchase
404,EXP001,2016/07/26T17:44:43,Purchase
2632,EXP081,2016/07/22T00:41:22,Purchase
2466,EXP027,2016/07/24T15:15:53,Purchase
3850,EXP031,2016/07/29T16:50:41,Purchase
186,EXP040,2016/07/27T02:01:22,Purchase
1900,EXP076,2016/07/24T17:58:39,Purchase
3481,EXP015,2016/07/21T14:27:37,Purchase
2907,EXP010,2016/07/29T10:22:05,Purchase
3220,EXP054,2016/07/24T18:48:45,Purchase
2706,EXP019,2016/07/24T01:01:17,Purchase
1913,EXP080,2016/07/24T10:54:24,Purchase
955,EXP093,2016/07/23T04:34:25,Purchase
2624,EXP046,2016/07/27T22:25:11,Purchase
2267,EXP016,2016/07/28T22:34:46,Purchase
35,EXP000,2016/07/27T19:21:17,Purchase
186,EXP051,2016/07/24T12:42:53,Purchase
1512,EXP003,2016/07/23T10:00:25,Purchase
2244,EXP035,2016/07/23T18:56:07,Purchase
3838,EXP064,2016/07/29T15:39:34,Purchase
3708,EXP069,2016/07/25T13:11:34,Purchase
3957,EXP087,2016/07/23T15:42:52,Purchase
2331,EXP043,2016/07/21T03:11:54,Purchase
3147,EXP080,2016/07/25T06:56:35,Purchase
1053,EXP022,2016/07/24T09:58:32,Purchase
2670,EXP069,2016/07/20T23:49:28,Purchase
1718,EXP087,2016/07/27T17:07:50,Purchase
3827,EXP053,2016/07/27T07:10:41,Purchase
583,EXP036,2016/07/29T11:25:41,Purchase
652,EXP091,2016/07/23T19:51:13,Purchase
3225,EXP036,2016/07/26T19:33:41,Purchase
2024,EXP022,2016/07/22T22:27:21,Purchase
2783,EXP066,2016/07/28T01:30:52,Purchase
2817,EXP071,2016/07/24T11:24:09,Purchase
1030,EXP042,2016/07/28T09:10:20,Purchase
1914,EXP051,2016/07/22T23:59:20,Purchase
1357,EXP077,2016/07/23T20:15:24,Purchase
1267,EXP057,2016/07/21T06:58:34,Purchase
1581,EXP002,2016/07/27T01:00:54,Purchase
3248,EXP058,2016/07/29T13:55:57,Purchase
2256,EXP027,2016/07/20T09:44:07,Purchase
430,EXP074,2016/07/27T12:30:53,Purchase
2255,EXP035,2016/07/24T13:48:02,Purchase
1802,EXP038,2016/07/21T06:55:43,Purchase
1575,EXP037,2016/07/26T20:49:29,Purchase
190,EXP086,2016/07/25T02:21:56,Purchase
2710,EXP059,2016/07/25T13:26:48,Purchase
59,EXP057,2016/07/28T06:16:23,Purchase
1812,EXP038,2016/07/29T20:30:45,Purchase
2949,EXP039,2016/07/28T20:53:43,Purchase
1690,EXP088,2016/07/28T19:57:02,Purchase
3598,EXP011,2016/07/21T21:57:52,Purchase
3406,EXP070,2016/07/27T14:44:52,Purchase
1726,EXP014,2016/07/21T13:25:42,Purchase
2516,EXP020,2016/07/20T06:58:56,Purchase
416,EXP003,2016/07/26T05:46:19,Purchase
709,EXP019,2016/07/29T04:04:07,Purchase
3512,EXP047,2016/07/25T06:50:37,Purchase
3768,EXP010,2016/07/26T15:20:17,Purchase
2972,EXP058,2016/07/26T21:19:33,Purchase
2453,EXP010,2016/07/20T19:50:20,Purchase
2116,EXP050,2016/07/24T11:12:17,Purchase
3451,EXP049,2016/07/26T16:20:57,Purchase
2734,EXP092,2016/07/29T06:05:02,Purchase
2870,EXP035,2016/07/26T23:20:58,Purchase
3431,EXP059,2016/07/26T19:58:39,Purchase
819,EXP003,2016/07/24T14:20:20,Purchase
587,EXP075,2016/07/25T09:00:47,Purchase
1390,EXP039,2016/07/28T07:10:03,Purchase
3134,EXP032,2016/07/27T06:12:06,Purchase
2337,EXP015,2016/07/27T00:39:26,Purchase
1413,EXP067,2016/07/25T20:52:08,Purchase
3465,EXP033,2016/07/28T21:07:06,Purchase
1784,EXP028,2016/07/20T09:13:30,Purchase
1437,EXP053,2016/07/22T02:06:59,Purchase
316,EXP060,2016/07/23T16:51:29,Purchase
2478,EXP062,2016/07/28T11:11:36,Purchase
3913,EXP052,2016/07/26T19:29:01,Purchase
3993,EXP039,2016/07/27T00:29:21,Purchase
3487,EXP023,2016/07/21T12:21:03,Purchase
868,EXP046,2016/07/20T11:11:45,Purchase
816,EXP009,2016/07/23T02:31:00,Purchase
41,EXP034,2016/07/20T03:07:59,Purchase
1595,EXP074,2016/07/26T00:06:59,Purchase
266,EXP027,2016/07/27T17:13:17,Purchase
733,EXP044,2016/07/28T04:46:48,Purchase
478,EXP077,2016/07/24T20:08:42,Purchase
1245,EXP055,2016/07/22T19:02:22,Purchase
1135,EXP079,2016/07/29T16:51:50,Purchase
1015,EXP077,2016/07/20T16:37:00,Purchase
421,EXP071,2016/07/24T20:12:07,Purchase
1064,EXP029,2016/07/21T01:54:36,Purchase
3524,EXP077,2016/07/29T15:12:21,Purchase
835,EXP015,2016/07/27T22:48:21,Purchase
1485,EXP024,2016/07/22T10:11:51,Purchase
1886,EXP069,2016/07/25T10:43:51,Purchase
1857,EXP063,2016/07/21T11:11:38,Purchase
1277,EXP080,2016/07/29T15:36:23,Purchase
736,EXP082,2016/07/21T04:17:12,Purchase
1694,EXP019,2016/07/28T08:52:25,Purchase
3170,EXP023,2016/07/25T01:05:54,Purchase
749,EXP029,2016/07/25T08:47:12,Purchase
2243,EXP058,2016/07/26T16:51:09,Purchase
1146,EXP030,2016/07/28T20:03:08,Purchase
2297,EXP029,2016/07/28T18:56:30,Purchase
2094,EXP076,2016/07/29T01:18:47,Purchase
2215,EXP057,2016/07/29T05:38:01,Purchase
3979,EXP057,2016/07/25T09:45:04,Purchase
1851,EXP061,2016/07/29T00:54:05,Purchase
1038,EXP042,2016/07/27T08:06:35,Purchase
2937,EXP040,2016/07/24T20:08:44,Purchase
1831,EXP045,2016/07/25T11:31:32,Purchase
2020,EXP023,2016/07/24T11:59:42,Purchase
3906,EXP020,2016/07/24T16:55:33,Purchase
3269,EXP002,2016/07/29T06:49:05,Purchase
1161,EXP018,2016/07/27T01:45:23,Purchase
1344,EXP067,2016/07/25T05:58:43,Purchase
1797,EXP003,2016/07/26T01:16:51,Purchase
205,EXP060,2016/07/20T09:35:17,Purchase
1043,EXP020,2016/07/21T12:15:31,Purchase
1913,EXP040,2016/07/22T21:35:58,Purchase
3487,EXP054,2016/07/21T03:22:34,Purchase
1115,EXP007,2016/07/28T16:05:24,Purchase
3563,EXP072,2016/07/27T01:35:40,Purchase
1021,EXP063,2016/07/24T14:18:55,Purchase
111,EXP078,2016/07/29T04:28:41,Purchase
2604,EXP036,2016/07/26T23:02:26,Purchase
402,EXP036,2016/07/28T09:16:52,Purchase
2683,EXP082,2016/07/21T20:45:54,Purchase
2895,EXP022,2016/07/28T11:17:01,Purchase
1796,EXP054,2016/07/28T05:52:11,Purchase
883,EXP084,2016/07/29T16:29:37,Purchase
606,EXP045,2016/07/30T00:12:21,Purchase
1536,EXP042,2016/07/24T05:32:05,Purchase
512,EXP067,2016/07/20T17:09:40,Purchase
3062,EXP025,2016/07/28T10:47:49,Purchase
3743,EXP067,2016/07/29T11:03:24,Purchase
3423,EXP021,2016/07/23T05:10:24,Purchase
3487,EXP013,2016/07/24T17:32:21,Purchase
3973,EXP052,2016/07/20T15:04:27,Purchase
759,EXP026,2016/07/22T16:23:47,Purchase
2289,EXP046,2016/07/27T12:48:16,Purchase
3265,EXP084,2016/07/26T15:45:40,Purchase
1141,EXP043,2016/07/26T03:12:35,Purchase
295,EXP087,2016/07/20T17:22:26,Purchase
2859,EXP046,2016/07/22T07:14:53,Purchase
3354,EXP091,2016/07/28T14:22:29,Purchase
2826,EXP085,2016/07/28T08:48:15,Purchase
2500,EXP050,2016/07/27T12:23:41,Purchase
3038,EXP062,2016/07/24T23:57:42,Purchase
1882,EXP063,2016/07/26T05:44:11,Purchase
1068,EXP011,2016/07/22T07:05:49,Purchase
3516,EXP060,2016/07/29T11:25:32,Purchase
1378,EXP069,2016/07/28T14:27:11,Purchase
2428,EXP089,2016/07/22T19:17:05,Purchase
3587,EXP072,2016/07/24T04:54:54,Purchase
1529,EXP001,2016/07/23T12:10:56,Purchase
574,EXP046,2016/07/28T16:16:25,Purchase
1129,EXP072,2016/07/23T23:08:49,Purchase
1017,EXP087,2016/07/25T11:55:00,Purchase
2051,EXP068,2016/07/21T18:38:15,Purchase
185,EXP088,2016/07/28T07:42:40,Purchase
3627,EXP073,2016/07/27T13:41:15,Purchase
2010,EXP093,2016/07/24T21:36:15,Purchase
3161,EXP057,2016/07/25T17:11:46,Purchase
1733,EXP065,2016/07/25T17:21:03,Purchase
1508,EXP045,2016/07/20T05:23:15,Purchase
251,EXP075,2016/07/24T08:17:28,Purchase
1792,EXP022,2016/07/28T09:24:10,Purchase
2187,EXP034,2016/07/29T19:05:13,Purchase
283,EXP047,2016/07/20T02:24:13,Purchase
2249,EXP036,2016/07/21T01:50:24,Purchase
2511,EXP030,2016/07/21T08:29:45,Purchase
2243,EXP034,2016/07/23T15:34:43,Purchase
3990,EXP021,2016/07/27T13:08:30,Purchase
2539,EXP057,2016/07/23T23:01:27,Purchase
2870,EXP017,2016/07/22T15:01:53,Purchase
2812,EXP008,2016/07/29T17:15:40,Purchase
2007,EXP073,2016/07/25T16:10:38,Purchase
3963,EXP010,2016/07/28T23:40:16,Purchase
152,EXP084,2016/07/26T13:23:00,Purchase
1613,EXP035,2016/07/22T22:42:01,Purchase
2935,EXP089,2016/07/20T11:56:35,Purchase
3557,EXP047,2016/07/25T09:26:58,Purchase
1066,EXP065,2016/07/27T07:55:28,Purchase
556,EXP019,2016/07/22T01:04:38,Purchase
501,EXP084,2016/07/29T02:58:17,Purchase
2187,EXP051,2016/07/23T11:27:10,Purchase
1330,EXP036,2016/07/27T22:38:58,Purchase
1394,EXP081,2016/07/20T05:03:08,Purchase
2071,EXP013,2016/07/28T20:59:59,Purchase
586,EXP012,2016/07/28T19:19:37,Purchase
1576,EXP030,2016/07/26T02:32:34,Purchase
863,EXP070,2016/07/29T20:42:42,Purchase
2490,EXP044,2016/07/22T08:28:07,Purchase
2654,EXP059,2016/07/26T03:12:23,Purchase
3576,EXP060,2016/07/27T02:06:07,Purchase
2995,EXP030,2016/07/20T16:38:09,Purchase
165,EXP071,2016/07/26T17:18:12,Purchase
3081,EXP040,2016/07/30T00:36:08,Purchase
2206,EXP045,2016/07/22T15:22:13,Purchase
3468,EXP017,2016/07/24T20:35:13,Purchase
2300,EXP066,2016/07/28T11:31:22,Purchase
2379,EXP031,2016/07/28T05:11:05,Purchase
2983,EXP009,2016/07/25T14:14:58,Purchase
3341,EXP002,2016/07/25T21:37:15,Purchase
1606,EXP044,2016/07/29T07:22:42,Purchase
2569,EXP031,2016/07/25T02:52:03,Purchase
1865,EXP030,2016/07/27T11:31:08,Purchase
734,EXP010,2016/07/23T15:33:41,Purchase
915,EXP030,2016/07/21T06:00:53,Purchase
1848,EXP075,2016/07/28T14:27:23,Purchase
2019,EXP056,2016/07/29T04:32:33,Purchase
1519,EXP030,2016/07/23T10:06:35,Purchase
1678,EXP066,2016/07/27T13:23:12,Purchase
3719,EXP092,2016/07/30T01:47:00,Purchase
3785,EXP060,2016/07/23T23:30:57,Purchase
1992,EXP073,2016/07/27T19:43:09,Purchase
3167,EXP036,2016/07/25T01:47:20,Purchase
3090,EXP031,2016/07/28T01:57:21,Purchase
2579,EXP030,2016/07/24T17:51:09,Purchase
3591,EXP001,2016/07/20T19:12:08,Purchase
1161,EXP086,2016/07/24T11:38:23,Purchase
370,EXP038,2016/07/30T00:28:43,Purchase
47,EXP025,2016/07/20T07:34:30,Purchase
2122,EXP064,2016/07/23T13:30:49,Purchase
754,EXP040,2016/07/21T12:22:46,Purchase
1665,EXP087,2016/07/26T09:47:29,Purchase
2844,EXP048,2016/07/26T10:04:12,Purchase
3712,EXP085,2016/07/24T11:14:58,Purchase
2066,EXP073,2016/07/29T20:35:04,Purchase
3680,EXP087,2016/07/24T19:08:02,Purchase
3890,EXP027,2016/07/23T10:20:01,Purchase
732,EXP071,2016/07/26T12:18:09,Purchase
480,EXP079,2016/07/23T21:07:39,Purchase
547,EXP073,2016/07/23T13:21:38,Purchase
1849,EXP014,2016/07/25T14:58:43,Purchase
1741,EXP067,2016/07/22T05:11:34,Purchase
826,EXP020,2016/07/22T18:34:00,Purchase
2814,EXP067,2016/07/23T21:09:29,Purchase
2409,EXP066,2016/07/23T15:45:01,Purchase
2190,EXP071,2016/07/20T17:06:42,Purchase
494,EXP047,2016/07/24T14:25:47,Purchase
542,EXP015,2016/07/20T04:59:22,Purchase
787,EXP057,2016/07/26T05:47:32,Purchase
604,EXP030,2016/07/27T05:49:57,Purchase
1663,EXP057,2016/07/25T09:18:00,Purchase
837,EXP080,2016/07/24T23:17:04,Purchase
99,EXP006,2016/07/22T11:54:16,Purchase
1267,EXP027,2016/07/21T09:40:55,Purchase
1093,EXP074,2016/07/20T05:19:00,Purchase
3646,EXP089,2016/07/23T19:21:27,Purchase
1510,EXP012,2016/07/26T19:23:53,Purchase
803,EXP029,2016/07/23T23:32:31,Purchase
3242,EXP016,2016/07/25T09:56:29,Purchase
1728,EXP050,2016/07/27T01:07:16,Purchase
3487,EXP055,2016/07/28T17:16:46,Purchase
443,EXP062,2016/07/23T21:10:01,Purchase
2492,EXP071,2016/07/24T15:33:36,Purchase
3555,EXP052,2016/07/24T06:06:48,Purchase
3923,EXP025,2016/07/26T09:55:02,Purchase
2862,EXP044,2016/07/21T21:20:58,Purchase
2419,EXP002,2016/07/20T18:57:40,Purchase
3691,EXP017,2016/07/21T00:25:58,Purchase
3018,EXP022,2016/07/23T03:18:46,Purchase
1320,EXP048,2016/07/26T08:35:11,Purchase
425,EXP032,2016/07/25T05:45:59,Purchase
3134,EXP034,2016/07/24T08:00:01,Purchase
720,EXP069,2016/07/28T07:54:09,Purchase
2473,EXP053,2016/07/22T02:52:29,Purchase
3544,EXP014,2016/07/23T17:29:00,Purchase
1302,EXP037,2016/07/24T11:52:56,Purchase
1387,EXP015,2016/07/23T16:58:11,Purchase
1320,EXP039,2016/07/25T14:20:22,Purchase
3253,EXP031,2016/07/28T12:39:34,Purchase
147,EXP066,2016/07/21T16:29:21,Purchase
2683,EXP048,2016/07/20T14:26:35,Purchase
3685,EXP069,2016/07/20T11:33:18,Purchase
3785,EXP067,2016/07/25T16:06:57,Purchase
3530,EXP057,2016/07/21T02:53:34,Purchase
2832,EXP011,2016/07/24T10:20:42,Purchase
2688,EXP077,2016/07/26T00:30:13,Purchase
3284,EXP068,2016/07/24T12:39:52,Purchase
793,EXP037,2016/07/25T20:53:59,Purchase
3658,EXP070,2016/07/20T16:56:25,Purchase
1797,EXP008,2016/07/21T22:07:25,Purchase
3014,EXP017,2016/07/25T10:16:33,Purchase
3213,EXP034,2016/07/27T02:43:37,Purchase
3948,EXP067,2016/07/27T06:00:10,Purchase
188,EXP087,2016/07/20T19:05:11,Purchase
2243,EXP078,2016/07/26T04:43:05,Purchase
3707,EXP093,2016/07/27T07:52:26,Purchase
487,EXP076,2016/07/23T10:40:21,Purchase
2370,EXP070,2016/07/27T14:24:31,Purchase
1139,EXP062,2016/07/25T15:48:17,Purchase
3432,EXP002,2016/07/26T19:33:46,Purchase
2990,EXP090,2016/07/21T22:48:30,Purchase
2853,EXP087,2016/07/21T03:17:38,Purchase
3074,EXP080,2016/07/24T12:34:16,Purchase
1687,EXP008,2016/07/22T22:26:06,Purchase
200,EXP021,2016/07/29T05:26:07,Purchase
921,EXP034,2016/07/27T00:48:03,Purchase
2449,EXP008,2016/07/30T01:11:31,Purchase
1765,EXP045,2016/07/22T06:20:50,Purchase
841,EXP008,2016/07/28T16:14:45,Purchase
493,EXP046,2016/07/29T04:56:47,Purchase
2624,EXP077,2016/07/23T04:48:37,Purchase
2223,EXP048,2016/07/27T02:34:38,Purchase
2756,EXP042,2016/07/23T01:55:03,Purchase
1571,EXP032,2016/07/28T04:50:21,Purchase
2836,EXP030,2016/07/25T19:53:20,Purchase
1048,EXP055,2016/07/29T18:58:31,Purchase
236,EXP026,2016/07/24T10:45:30,Purchase
1465,EXP031,2016/07/22T06:34:40,Purchase
1168,EXP076,2016/07/26T23:33:39,Purchase
3152,EXP076,2016/07/20T12:03:22,Purchase
643,EXP074,2016/07/25T07:40:14,Purchase
3606,EXP091,2016/07/22T03:36:54,Purchase
1350,EXP046,2016/07/27T06:18:07,Purchase
301,EXP000,2016/07/30T00:51:08,Purchase
1204,EXP042,2016/07/22T06:22:36,Purchase
2940,EXP056,2016/07/25T05:06:44,Purchase
1888,EXP022,2016/07/26T19:33:10,Purchase
201,EXP068,2016/07/22T08:04:15,Purchase
3824,EXP026,2016/07/27T01:37:56,Purchase
2371,EXP001,2016/07/20T04:27:21,Purchase
2828,EXP058,2016/07/26T06:17:42,Purchase
3599,EXP070,2016/07/29T14:35:34,Purchase
2303,EXP068,2016/07/22T19:57:20,Purchase
2709,EXP037,2016/07/21T07:44:16,Purchase
711,EXP056,2016/07/20T17:57:05,Purchase
2051,EXP093,2016/07/22T01:18:57,Purchase
989,EXP020,2016/07/23T12:16:31,Purchase
908,EXP044,2016/07/30T01:23:49,Purchase
1537,EXP019,2016/07/30T00:02:58,Purchase
1781,EXP052,2016/07/26T12:48:34,Purchase
2853,EXP020,2016/07/20T16:52:22,Purchase
733,EXP033,2016/07/23T13:37:36,Purchase
3489,EXP030,2016/07/29T22:56:37,Purchase
223,EXP042,2016/07/21T18:18:08,Purchase
2998,EXP044,2016/07/29T09:56:13,Purchase
2886,EXP067,2016/07/22T22:17:46,Purchase
2840,EXP047,2016/07/27T05:19:40,Purchase
2828,EXP023,2016/07/20T05:06:50,Purchase
2170,EXP052,2016/07/24T23:41:18,Purchase
2929,EXP069,2016/07/23T01:00:37,Purchase
3940,EXP091,2016/07/21T16:39:04,Purchase
136,EXP040,2016/07/20T21:53:08,Purchase
1407,EXP002,2016/07/29T07:34:22,Purchase
226,EXP019,2016/07/25T02:55:58,Purchase
787,EXP083,2016/07/27T12:37:43,Purchase
583,EXP088,2016/07/28T08:08:45,Purchase
3655,EXP043,2016/07/23T07:09:58,Purchase
1361,EXP062,2016/07/25T12:04:11,Purchase
3259,EXP041,2016/07/23T22:49:12,Purchase
2620,EXP058,2016/07/29T16:20:05,Purchase
114,EXP000,2016/07/20T10:23:20,Purchase
3884,EXP040,2016/07/26T07:02:53,Purchase
3798,EXP076,2016/07/26T11:04:29,Purchase
1082,EXP077,2016/07/25T13:53:28,Purchase
2183,EXP063,2016/07/22T17:06:24,Purchase
2393,EXP067,2016/07/24T10:37:20,Purchase
2770,EXP007,2016/07/20T20:08:46,Purchase
2498,EXP083,2016/07/26T11:52:38,Purchase
3278,EXP059,2016/07/29T12:03:57,Purchase
1112,EXP048,2016/07/21T16:46:17,Purchase
769,EXP051,2016/07/22T15:52:24,Purchase
3325,EXP068,2016/07/22T10:02:47,Purchase
1930,EXP071,2016/07/26T17:16:55,Purchase
2272,EXP029,2016/07/22T06:33:28,Purchase
1252,EXP063,2016/07/29T06:22:04,Purchase
2744,EXP011,2016/07/27T20:20:31,Purchase
838,EXP071,2016/07/21T18:14:11,Purchase
1977,EXP041,2016/07/27T23:04:41,Purchase
811,EXP041,2016/07/23T01:35:00,Purchase
411,EXP088,2016/07/23T14:39:26,Purchase
2560,EXP015,2016/07/27T23:09:03,Purchase
3967,EXP066,2016/07/20T23:16:58,Purchase
339,EXP088,2016/07/22T11:55:23,Purchase
3431,EXP062,2016/07/27T15:01:31,Purchase
100,EXP047,2016/07/25T07:47:15,Purchase
943,EXP068,2016/07/28T11:21:01,Purchase
3851,EXP081,2016/07/22T08:05:05,Purchase
813,EXP088,2016/07/28T22:06:28,Purchase
826,EXP007,2016/07/24T21:37:04,Purchase
906,EXP072,2016/07/27T00:31:50,Purchase
1256,EXP034,2016/07/29T08:48:43,Purchase
2380,EXP051,2016/07/26T06:18:01,Purchase
3182,EXP023,2016/07/27T03:32:53,Purchase
3680,EXP047,2016/07/27T03:01:35,Purchase
294,EXP009,2016/07/29T04:04:37,Purchase
140,EXP001,2016/07/20T23:13:29,Purchase
3629,EXP056,2016/07/29T04:42:12,Purchase
2693,EXP055,2016/07/23T17:27:19,Purchase
1904,EXP078,2016/07/27T20:36:07,Purchase
1710,EXP003,2016/07/29T15:16:10,Purchase
1000,EXP010,2016/07/20T08:43:30,Purchase
2542,EXP021,2016/07/27T23:27:22,Purchase
3422,EXP068,2016/07/28T04:57:16,Purchase
815,EXP016,2016/07/29T04:31:01,Purchase
2804,EXP018,2016/07/29T14:14:02,Purchase
1335,EXP090,2016/07/24T07:13:56,Purchase
1742,EXP065,2016/07/29T10:26:02,Purchase
624,EXP062,2016/07/23T03:32:31,Purchase
3195,EXP058,2016/07/21T06:41:27,Purchase
1553,EXP009,2016/07/29T18:32:08,Purchase
2721,EXP030,2016/07/22T13:43:41,Purchase
865,EXP059,2016/07/29T08:29:32,Purchase
645,EXP075,2016/07/25T04:19:17,Purchase
3646,EXP028,2016/07/28T03:50:16,Purchase
2881,EXP028,2016/07/24T16:39:07,Purchase
2032,EXP074,2016/07/21T17:10:36,Purchase
3937,EXP062,2016/07/27T19:15:16,Purchase
2346,EXP045,2016/07/29T00:30:14,Purchase
2656,EXP048,2016/07/22T20:22:35,Purchase
2990,EXP031,2016/07/22T15:54:15,Purchase
121,EXP087,2016/07/23T23:47:40,Purchase
2948,EXP065,2016/07/29T08:05:30,Purchase
2849,EXP072,2016/07/25T13:20:26,Purchase
259,EXP079,2016/07/20T19:20:41,Purchase
635,EXP037,2016/07/27T11:16:51,Purchase
2169,EXP063,2016/07/21T00:37:58,Purchase
2054,EXP073,2016/07/27T19:09:15,Purchase
87,EXP054,2016/07/27T05:49:11,Purchase
1419,EXP086,2016/07/20T17:49:40,Purchase
1159,EXP006,2016/07/23T08:34:42,Purchase
235,EXP009,2016/07/26T02:54:46,Purchase
3468,EXP022,2016/07/26T00:09:59,Purchase
3886,EXP001,2016/07/21T03:47:37,Purchase
2896,EXP080,2016/07/25T07:18:11,Purchase
3647,EXP077,2016/07/21T01:08:31,Purchase
490,EXP010,2016/07/28T13:23:12,Purchase
3953,EXP011,2016/07/20T09:31:25,Purchase
2954,EXP024,2016/07/29T22:53:34,Purchase
3773,EXP029,2016/07/25T04:51:46,Purchase
2063,EXP031,2016/07/26T22:59:42,Purchase
3485,EXP027,2016/07/22T15:56:48,Purchase
3051,EXP076,2016/07/22T22:18:40,Purchase
976,EXP054,2016/07/20T15:41:15,Purchase
830,EXP038,2016/07/28T14:38:51,Purchase
1208,EXP009,2016/07/23T02:13:16,Purchase
3170,EXP078,2016/07/27T09:33:12,Purchase
3772,EXP022,2016/07/29T10:53:48,Purchase
633,EXP080,2016/07/23T10:01:44,Purchase
2594,EXP008,2016/07/25T11:43:42,Purchase
550,EXP043,2016/07/22T03:18:51,Purchase
3685,EXP041,2016/07/28T11:19:25,Purchase
3872,EXP060,2016/07/27T03:24:16,Purchase
2284,EXP007,2016/07/28T04:16:19,Purchase
2582,EXP001,2016/07/23T22:47:51,Purchase
3016,EXP040,2016/07/22T19:40:09,Purchase
2695,EXP060,2016/07/21T15:03:08,Purchase
199,EXP011,2016/07/20T13:30:32,Purchase
1564,EXP025,2016/07/26T12:43:27,Purchase
1967,EXP014,2016/07/29T02:27:33,Purchase
221,EXP034,2016/07/20T02:44:25,Purchase
108,EXP000,2016/07/27T22:25:17,Purchase
357,EXP060,2016/07/29T01:34:21,Purchase
154,EXP034,2016/07/29T11:54:43,Purchase
3087,EXP055,2016/07/21T02:28:40,Purchase
1290,EXP080,2016/07/23T07:18:01,Purchase
2083,EXP071,2016/07/27T17:00:40,Purchase
2922,EXP028,2016/07/21T13:03:11,Purchase
1031,EXP060,2016/07/21T11:50:52,Purchase
3599,EXP024,2016/07/20T14:46:22,Purchase
1873,EXP061,2016/07/27T04:48:32,Purchase
2109,EXP084,2016/07/27T15:45:41,Purchase
1688,EXP084,2016/07/23T21:45:15,Purchase
1457,EXP039,2016/07/23T06:46:40,Purchase
2411,EXP024,2016/07/25T01:14:01,Purchase
2040,EXP078,2016/07/21T04:32:20,Purchase
607,EXP081,2016/07/29T23:37:39,Purchase
1734,EXP019,2016/07/27T13:33:04,Purchase
2078,EXP077,2016/07/21T02:26:18,Purchase
699,EXP013,2016/07/24T15:11:54,Purchase
1149,EXP035,2016/07/20T08:23:41,Purchase
2739,EXP043,2016/07/25T04:10:27,Purchase
651,EXP092,2016/07/28T04:20:02,Purchase
1023,EXP030,2016/07/23T04:00:39,Purchase
2117,EXP045,2016/07/20T04:24:25,Purchase
2091,EXP053,2016/07/23T13:12:13,Purchase
2938,EXP058,2016/07/27T04:30:07,Purchase
2732,EXP051,2016/07/27T06:50:22,Purchase
3219,EXP068,2016/07/20T11:57:44,Purchase
3377,EXP089,2016/07/22T03:39:33,Purchase
1611,EXP051,2016/07/27T04:07:17,Purchase
3999,EXP014,2016/07/21T13:28:35,Purchase
3665,EXP086,2016/07/20T16:59:38,Purchase
3079,EXP045,2016/07/24T10:12:39,Purchase
592,EXP018,2016/07/23T04:32:50,Purchase
329,EXP067,2016/07/26T09:36:35,Purchase
318,EXP041,2016/07/28T23:43:33,Purchase
3540,EXP028,2016/07/29T07:39:18,Purchase
997,EXP064,2016/07/28T15:35:33,Purchase
2060,EXP040,2016/07/26T19:14:25,Purchase
219,EXP036,2016/07/23T12:52:53,Purchase
3412,EXP076,2016/07/23T09:07:47,Purchase
2736,EXP042,2016/07/28T06:13:43,Purchase
2777,EXP032,2016/07/21T17:13:49,Purchase
80,EXP072,2016/07/26T00:53:10,Purchase
1187,EXP083,2016/07/26T08:32:31,Purchase
2952,EXP004,2016/07/24T11:07:24,Purchase
2810,EXP026,2016/07/25T21:35:12,Purchase
1337,EXP015,2016/07/23T02:21:55,Purchase
1968,EXP015,2016/07/26T03:37:57,Purchase
2725,EXP078,2016/07/24T20:58:12,Purchase
2017,EXP002,2016/07/26T15:50:27,Purchase
168,EXP003,2016/07/25T05:54:10,Purchase
2339,EXP036,2016/07/24T13:03:43,Purchase
756,EXP051,2016/07/28T14:24:17,Purchase
1146,EXP067,2016/07/27T10:57:16,Purchase
992,EXP010,2016/07/29T22:10:11,Purchase
1135,EXP000,2016/07/21T02:41:37,Purchase
3158,EXP088,2016/07/29T18:53:51,Purchase
1816,EXP011,2016/07/29T09:03:03,Purchase
144,EXP031,2016/07/25T14:56:08,Purchase
2345,EXP041,2016/07/26T01:53:25,Purchase
3847,EXP004,2016/07/21T14:01:07,Purchase
704,EXP058,2016/07/24T17:37:22,Purchase
2816,EXP001,2016/07/27T06:55:11,Purchase
2197,EXP017,2016/07/29T05:57:20,Purchase
3463,EXP030,2016/07/26T17:09:36,Purchase
644,EXP028,2016/07/23T20:46:04,Purchase
2191,EXP004,2016/07/21T03:53:57,Purchase
3938,EXP091,2016/07/26T06:33:11,Purchase
2323,EXP088,2016/07/21T03:28:33,Purchase
3668,EXP041,2016/07/20T22:46:40,Purchase
3081,EXP021,2016/07/22T08:07:31,Purchase
2139,EXP088,2016/07/29T05:14:16,Purchase
1419,EXP020,2016/07/23T07:15:06,Purchase
2755,EXP051,2016/07/29T00:36:27,Purchase
934,EXP051,2016/07/29T02:11:50,Purchase
3731,EXP079,2016/07/21T07:09:48,Purchase
3653,EXP010,2016/07/28T20:04:17,Purchase
789,EXP019,2016/07/26T22:13:49,Purchase
1543,EXP013,2016/07/26T07:57:49,Purchase
2618,EXP017,2016/07/22T10:59:49,Purchase
2302,EXP053,2016/07/27T23:37:46,Purchase
3411,EXP085,2016/07/25T14:41:26,Purchase
3453,EXP060,2016/07/28T02:31:10,Purchase
645,EXP084,2016/07/24T21:32:28,Purchase
